time,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,windspeed_10m_max,sunshine_duration,city
2015-01-01,2.2,-0.2,0.2,0.2,0.07,17.9,2628.93,Warsaw
2015-01-02,5.3,-0.5,3.8,3.8,0.0,31.3,0.0,Warsaw
2015-01-03,3.5,0.6,2.4,1.5,0.63,33.5,5524.71,Warsaw
2015-01-04,1.8,0.3,1.1,0.2,0.63,26.7,21440.69,Warsaw
2015-01-05,1.6,-1.2,0.0,0.0,0.0,26.0,23185.05,Warsaw
2015-01-06,-1.3,-9.7,0.0,0.0,0.0,21.0,21640.41,Warsaw
2015-01-07,-5.3,-10.9,0.2,0.0,0.21,20.8,0.0,Warsaw
2015-01-08,1.1,-4.9,0.6,0.0,0.56,22.3,1362.55,Warsaw
2015-01-09,4.1,0.9,12.8,9.6,2.24,32.0,4291.44,Warsaw
2015-01-10,10.0,3.2,6.4,6.4,0.0,37.1,0.0,Warsaw
2015-01-11,6.0,1.7,0.0,0.0,0.0,35.3,22504.52,Warsaw
2015-01-12,4.5,1.5,2.2,2.2,0.0,30.7,5349.39,Warsaw
2015-01-13,6.5,4.3,1.5,1.5,0.0,25.6,3022.79,Warsaw
2015-01-14,6.9,2.0,1.2,1.2,0.0,23.2,8236.15,Warsaw
2015-01-15,3.4,0.2,0.0,0.0,0.0,17.9,978.9,Warsaw
2015-01-16,7.6,0.8,0.0,0.0,0.0,19.1,24218.75,Warsaw
2015-01-17,7.8,2.0,0.0,0.0,0.0,18.3,20926.36,Warsaw
2015-01-18,3.5,-0.4,2.1,2.1,0.0,6.1,9270.25,Warsaw
2015-01-19,0.2,-1.5,0.0,0.0,0.0,13.7,3417.78,Warsaw
2015-01-20,1.1,-1.0,1.2,0.0,1.26,15.5,0.0,Warsaw
2015-01-21,4.8,0.3,0.5,0.0,0.49,10.7,0.0,Warsaw
2015-01-22,2.9,0.5,5.2,1.3,2.73,13.1,7956.58,Warsaw
2015-01-23,1.6,-0.6,3.2,0.9,1.68,13.7,0.0,Warsaw
2015-01-24,0.3,-1.2,1.4,0.0,0.98,11.8,0.0,Warsaw
2015-01-25,-0.5,-1.7,3.2,0.0,2.52,15.4,0.0,Warsaw
2015-01-26,0.5,-3.7,0.0,0.0,0.07,11.3,7098.63,Warsaw
